file,region,final_ibrahim_value,final_ibrahim_err,final_ahmetcan_value,final_ahmetcan_err,final_paper_value,final_paper_err,ibrahim_vs_ahmetcan_final_delta,ibrahim_vs_ahmetcan_final_pull,ibrahim_vs_ahmetcan_final_smape,ibrahim_vs_ahmetcan_final_within_1sigma,ibrahim_vs_paper_final_delta,ibrahim_vs_paper_final_pull,ibrahim_vs_paper_final_smape,ibrahim_vs_paper_final_within_1sigma,ahmetcan_vs_paper_final_delta,ahmetcan_vs_paper_final_pull,ahmetcan_vs_paper_final_smape,ahmetcan_vs_paper_final_within_1sigma,ibrahim_over_paper_ratio,ahmetcan_over_paper_ratio,ibrahim_over_ahmetcan_ratio,final_norm_ref,final_ibrahim_norm,final_ahmetcan_norm,final_paper_norm
cutflow_comparison_2JB.csv,2JB,5.2793000638484955,1.46,5.280464291572571,1.46,58.0,7.62,-0.0011642277240753174,-0.0005638584373555053,0.02205025954916575,True,-52.720699936151505,-6.795123442646165,166.62858117253694,False,-52.71953570842743,-6.794973386385341,166.62183597615734,False,0.09102241489393957,0.09104248778573398,0.9997795217125257,paper,0.09102241489393957,0.09104248778573398,1.0
cutflow_comparison_2JBveto.csv,2JBveto,34.51850041747093,3.74,34.52611267566681,3.74,251.0,15.84,-0.007612258195877075,-0.0014392190883549608,0.02205025954916575,True,-216.48149958252907,-13.301033361653344,151.64096145503748,False,-216.4738873243332,-13.300565650091773,151.63158654440056,False,0.13752390604570092,0.13755423376759685,0.9997795217125257,paper,0.13752390604570092,0.13755423376759685,1.0
cutflow_comparison_4JHighxB.csv,4JHighxB,0.47970259189605713,0.08,0.35977694392204285,0.07,2.5999999046325684,1.61,0.11992564797401428,1.128165597035803,28.571428571428573,False,-2.1202973127365112,-1.315332049624268,137.69494391919122,False,-2.2402229607105255,-1.3901295310473631,151.37782848761213,False,0.18450100365055538,0.13837575273791652,1.3333333333333333,paper,0.18450100365055538,0.13837575273791652,1.0
cutflow_comparison_4JHighxBveto.csv,4JHighxBveto,2.443485077470541,0.19,1.9038196615874767,0.17,6.900000095367432,2.63,0.5396654158830643,2.1167419126145464,24.82758620689655,False,-4.456515017896891,-1.690087772387836,95.39299170404264,False,-4.996180433779955,-1.8957321581991493,113.50028900428214,False,0.3541282672026431,0.2759158891701575,1.2834645669291338,paper,0.3541282672026431,0.2759158891701575,1.0
cutflow_comparison_4JLowxB.csv,4JLowxB,1.604005541652441,0.16,1.3791449517011642,0.14,2.5999999046325684,1.61,0.22486058995127678,1.0576552472210654,15.075376884422111,False,-0.9959943629801273,-0.6155976367962072,47.38311477975208,True,-1.2208549529314041,-0.7554442586397483,61.36267952085886,True,0.6169252309565445,0.5304403854953467,1.1630434782608696,paper,0.6169252309565445,0.5304403854953467,1.0
cutflow_comparison_4JLowxBveto.csv,4JLowxBveto,9.144330658018589,0.37,1.9038196615874767,0.17,6.900000095367432,2.63,7.240510996431112,17.781850488969418,131.0719131614654,False,2.2443305626511574,0.8450360811241856,27.976617998572614,True,-4.996180433779955,-1.8957321581991493,113.50028900428214,False,1.3252652944393393,0.2759158891701575,4.803149606299213,paper,1.3252652944393393,0.2759158891701575,1.0
cutflow_comparison_6JB.csv,6JB,3.58521784003824,0.21,3.813252897001803,0.22,12.0,3.46,-0.22803505696356297,-0.7497746486985843,6.164383561643835,True,-8.41478215996176,-2.427550868829269,107.98414557086632,False,-8.186747102998197,-2.361343354950912,103.54285935122692,False,0.29876815333652,0.31777107475015026,0.9401993355481728,paper,0.29876815333652,0.31777107475015026,1.0
cutflow_comparison_6JBveto.csv,6JBveto,10.818996591493487,0.37,11.55377621948719,0.38,27.5,5.24,-0.7347796279937029,-1.3853906133259024,6.568516421291053,False,-16.681003408506513,-3.175491148287865,87.06388419476288,False,-15.94622378051281,-3.0352018529777234,81.66290343291263,False,0.39341805787249046,0.4201373170722615,0.9364035087719298,paper,0.39341805787249046,0.4201373170722615,1.0
